UTCDateTime,mac_address,firmware_ver,hardware,current_temp_f,current_humidity,current_dewpoint_f,pressure,adc,mem,rssi,uptime,pm1_0_atm,pm2_5_atm,pm10_0_atm,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm2.5_aqi_atm,pm2.5_aqi_cf_1,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_atm_b,pm2_5_atm_b,pm10_0_atm_b,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm2.5_aqi_atm_b,pm2.5_aqi_cf_1_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b,gas
2020/04/10T00:44:29z,84:f3:eb:28:ab:17,4.10,2.0+OPENLOG+15802 MB+DS3231+BME280+PMSX003-B+PMSX003-A,88,64,74,1007.34,0.02,36504,0,1077,1.97,3.20,3.95,1.97,3.20,3.95,13,13,545.27,156.03,19.68,2.55,1.03,0.52,1.82,3.68,3.68,1.82,3.68,3.68,15,15,550.23,159.41,25.82,2.18,0.00,0.00
2020/04/10T00:46:29z,84:f3:eb:28:ab:17,4.10,2.0+OPENLOG+15802 MB+DS3231+BME280+PMSX003-B+PMSX003-A,88,64,74,1007.40,0.02,36504,0,1197,2.24,3.49,3.87,2.24,3.49,3.87,15,15,551.48,159.16,24.37,2.16,0.48,0.48,2.06,3.74,3.78,2.06,3.74,3.78,16,16,604.91,172.68,21.77,3.07,0.00,0.00
2020/04/10T00:48:26z,84:f3:eb:28:ab:17,4.10,2.0+OPENLOG+15802 MB+DS3231+BME280+PMSX003-B+PMSX003-A,88,65,74,1007.44,nan,36656,0,117,1.73,3.04,3.35,1.73,3.04,3.35,13,13,501.50,146.08,23.00,2.75,0.00,0.00,2.08,2.92,4.06,2.08,2.92,4.06,12,12,517.31,146.81,20.79,1.58,1.29,1.25
2020/04/10T00:50:26z,84:f3:eb:28:ab:17,4.10,2.0+OPENLOG+15802 MB+DS3231+BME280+PMSX003-B+PMSX003-A,88,65,74,1007.46,0.02,36568,0,237,2.21,3.86,4.65,2.21,3.86,4.65,16,16,581.33,159.98,26.68,5.11,0.48,0.48,2.28,4.20,4.99,2.28,4.20,4.99,17,17,599.15,174.18,25.58,4.45,1.13,0.70
2020/04/10T00:52:26z,84:f3:eb:28:ab:17,4.10,2.0+OPENLOG+15802 MB+DS3231+BME280+PMSX003-B+PMSX003-A,88,65,74,1007.36,0.02,36568,0,357,1.97,3.16,3.75,1.97,3.16,3.75,13,13,574.21,165.87,23.49,1.58,0.87,0.48,1.85,3.26,4.68,1.85,3.26,4.68,14,14,524.95,152.26,26.14,4.06,1.12,1.12
2020/04/10T00:54:26z,84:f3:eb:28:ab:17,4.10,2.0+OPENLOG+15802 MB+DS3231+BME280+PMSX003-B+PMSX003-A,88,65,75,1007.40,0.02,36568,0,477,2.47,4.05,5.91,2.47,4.05,5.91,17,17,633.33,177.47,34.44,4.84,2.25,1.25,2.05,4.09,5.58,2.05,4.09,5.58,17,17,566.68,169.58,33.20,3.97,1.70,1.70
2020/04/10T00:56:26z,84:f3:eb:28:ab:17,4.10,2.0+OPENLOG+15802 MB+DS3231+BME280+PMSX003-B+PMSX003-A,88,65,75,1007.41,0.02,36568,0,597,2.31,3.92,5.68,2.31,3.92,5.68,16,16,591.60,170.60,25.71,5.88,2.31,1.23,2.47,4.18,5.04,2.47,4.18,5.04,17,17,636.71,188.79,28.79,3.47,1.32,0.41
2020/04/10T00:58:26z,84:f3:eb:28:ab:17,4.10,2.0+OPENLOG+15802 MB+DS3231+BME280+PMSX003-B+PMSX003-A,88,65,75,1007.41,0.02,36568,0,717,1.81,3.11,3.88,1.81,3.11,3.88,13,13,566.30,160.09,19.59,3.94,1.16,0.59,2.26,3.86,5.20,2.26,3.86,5.20,16,16,619.09,175.14,31.81,3.45,1.62,0.81
2020/04/10T01:00:26z,84:f3:eb:28:ab:17,4.10,2.0+OPENLOG+15802 MB+DS3231+BME280+PMSX003-B+PMSX003-A,88,65,74,1007.40,0.02,36504,0,837,2.54,4.51,5.71,2.54,4.51,5.71,19,19,666.05,188.65,31.37,5.88,1.42,1.02,2.42,4.16,5.03,2.42,4.16,5.03,17,17,624.87,179.91,27.32,3.80,1.25,0.78
2020/04/10T01:02:26z,84:f3:eb:28:ab:17,4.10,2.0+OPENLOG+15802 MB+DS3231+BME280+PMSX003-B+PMSX003-A,88,65,75,1007.34,0.02,36504,0,957,2.08,3.66,4.25,2.08,3.66,4.25,15,15,603.55,173.08,25.29,3.63,0.80,0.80,3.00,4.42,5.46,3.00,4.42,5.46,18,18,656.91,192.90,27.27,3.31,1.37,0.87
2020/04/10T01:04:26z,84:f3:eb:28:ab:17,4.10,2.0+OPENLOG+15802 MB+DS3231+BME280+PMSX003-B+PMSX003-A,88,65,74,1007.32,0.02,36504,0,1077,2.61,3.98,5.42,2.61,3.98,5.42,17,17,710.95,199.86,25.03,4.64,2.24,0.52,2.31,3.41,4.84,2.31,3.41,4.84,14,14,611.91,175.56,23.74,2.82,2.00,0.82
2020/04/10T01:06:26z,84:f3:eb:28:ab:17,4.10,2.0+OPENLOG+15802 MB+DS3231+BME280+PMSX003-B+PMSX003-A,88,65,74,1007.27,0.02,36504,0,1197,3.08,5.12,6.31,3.08,5.12,6.31,21,21,720.28,202.03,29.95,6.81,1.84,1.12,2.20,3.86,5.09,2.20,3.86,5.09,16,16,642.17,181.06,29.10,3.91,1.68,0.87
2020/04/10T01:08:24z,84:f3:eb:28:ab:17,4.10,2.0+OPENLOG+15802 MB+DS3231+BME280+PMSX003-B+PMSX003-A,88,65,75,1007.26,nan,36656,0,117,2.17,3.90,6.04,2.17,3.90,6.04,16,16,615.75,176.29,30.08,6.04,3.25,1.58,2.02,3.48,4.50,2.02,3.48,4.50,14,14,592.50,171.80,28.78,2.30,1.43,0.96
2020/04/10T01:10:24z,84:f3:eb:28:ab:17,4.10,2.0+OPENLOG+15802 MB+DS3231+BME280+PMSX003-B+PMSX003-A,88,65,74,1007.28,0.02,36568,0,237,2.44,4.09,4.66,2.44,4.09,4.66,17,17,638.77,182.61,30.14,3.09,1.06,0.09,2.29,4.23,5.51,2.29,4.23,5.51,18,18,615.30,175.41,28.91,5.57,1.46,0.54
2020/04/10T01:12:24z,84:f3:eb:28:ab:17,4.10,2.0+OPENLOG+15802 MB+DS3231+BME280+PMSX003-B+PMSX003-A,88,65,74,1007.30,0.02,36568,0,357,2.76,4.50,4.95,2.76,4.50,4.95,19,19,674.41,188.55,31.76,3.85,0.82,0.39,2.13,3.96,5.15,2.13,3.96,5.15,16,16,568.48,166.94,29.93,3.43,1.67,1.19
2020/04/10T01:14:24z,84:f3:eb:28:ab:17,4.10,2.0+OPENLOG+15802 MB+DS3231+BME280+PMSX003-B+PMSX003-A,88,65,75,1007.34,0.02,36568,0,477,2.55,4.30,4.98,2.55,4.30,4.98,18,18,640.91,179.05,28.73,5.58,0.76,0.36,2.14,3.64,4.23,2.14,3.64,4.23,15,15,574.86,160.67,31.67,3.15,0.45,0.00
